,Anou,Tipo,sector,Monto
1352,2014,48101,BENEFICENCIA,300000
1353,2014,48101,BENEFICENCIA,149924
1354,2014,48101,BENEFICENCIA,415500
1355,2014,48101,BENEFICENCIA,297437
1356,2014,48101,BENEFICENCIA,296750
1357,2014,48101,BENEFICENCIA,700000
1358,2014,48101,BENEFICENCIA,300000
1359,2014,48101,BENEFICENCIA,288954
1360,2014,48101,BENEFICENCIA,298000
1361,2014,48101,BENEFICENCIA,150000
1362,2014,48101,BENEFICENCIA,150000
1363,2014,48101,BENEFICENCIA,300000
1364,2014,48101,BENEFICENCIA,285650
1365,2014,48101,BENEFICENCIA,700000
1366,2014,48101,BENEFICENCIA,300000
1367,2014,48101,BENEFICENCIA,300000
1368,2014,48101,BENEFICENCIA,288800
1369,2014,48101,BENEFICENCIA,150000
1370,2014,48101,BENEFICENCIA,498951
1371,2014,48101,BENEFICENCIA,700000
1372,2014,48101,BENEFICENCIA,300000
1373,2014,48101,BENEFICENCIA,250000
1374,2014,48101,BENEFICENCIA,300000
1375,2014,48101,BENEFICENCIA,468249
1376,2014,48101,BENEFICENCIA,559000
1377,2014,48101,BENEFICENCIA,300000
1378,2014,48101,BENEFICENCIA,205566
1379,2014,48101,BENEFICENCIA,700000
1380,2014,48101,BENEFICENCIA,689500
1381,2014,48101,BENEFICENCIA,398500
1382,2014,48101,BENEFICENCIA,147750
1383,2014,48101,BENEFICENCIA,400000
1384,2014,48101,BENEFICENCIA,148000
1385,2014,48101,BENEFICENCIA,300000
1386,2014,48101,BENEFICENCIA,446200
1387,2014,48101,BENEFICENCIA,300000
1388,2014,48101,BENEFICENCIA,150000
1389,2014,48101,BENEFICENCIA,300000
1390,2014,48101,BENEFICENCIA,150000
1391,2014,48101,BENEFICENCIA,162400
1392,2014,48101,BENEFICENCIA,589726
1393,2014,48101,BENEFICENCIA,491000
1394,2014,48101,BENEFICENCIA,699550
1395,2014,48101,BENEFICENCIA,300000
1396,2014,48101,BENEFICENCIA,258544
1397,2014,48101,BENEFICENCIA,500000
1398,2014,48101,BENEFICENCIA,150000
1399,2014,48101,BENEFICENCIA,300000
1400,2014,48101,BENEFICENCIA,149338
1401,2014,48101,BENEFICENCIA,300000
1402,2014,48101,BENEFICENCIA,298200
1403,2014,48101,BENEFICENCIA,500000
1404,2014,48101,BENEFICENCIA,300000
1405,2014,48101,BENEFICENCIA,675570
1406,2014,48101,BENEFICENCIA,300000
1407,2014,48101,BENEFICENCIA,700000
1408,2014,48101,BENEFICENCIA,696500
1409,2014,48101,BENEFICENCIA,662000
1410,2014,48101,BENEFICENCIA,300000
1411,2014,48101,BENEFICENCIA,500000
1412,2014,48101,BENEFICENCIA,500000
1413,2014,48101,BENEFICENCIA,240000
1414,2014,48101,BENEFICENCIA,700000
1415,2014,48101,BENEFICENCIA,300000
1416,2014,48101,BENEFICENCIA,476950
1417,2014,48101,BENEFICENCIA,698000
1418,2014,48101,BENEFICENCIA,499400
1419,2014,48101,BENEFICENCIA,643500
1420,2014,48101,BENEFICENCIA,170375
1421,2014,48101,BENEFICENCIA,149690
1422,2014,48101,BENEFICENCIA,150000
1423,2014,48101,BENEFICENCIA,300000
1424,2014,48101,BENEFICENCIA,264000
1425,2014,48101,BENEFICENCIA,700000
1426,2014,48101,BENEFICENCIA,495000
1427,2014,48101,BENEFICENCIA,644176
1428,2014,48101,BENEFICENCIA,260500
1429,2014,48101,BENEFICENCIA,299899
1430,2014,48101,BENEFICENCIA,700000
1431,2014,48101,BENEFICENCIA,700000
1432,2014,48101,BENEFICENCIA,298600
1433,2014,48101,BENEFICENCIA,300000
1434,2014,48101,BENEFICENCIA,679500
1435,2014,48101,BENEFICENCIA,696000
1436,2014,48101,BENEFICENCIA,300000
1437,2014,48101,BENEFICENCIA,279000
1438,2014,48101,BENEFICENCIA,500000
1439,2014,48101,BENEFICENCIA,141695
1440,2014,48101,BENEFICENCIA,295870
1441,2014,48101,BENEFICENCIA,287000
1442,2014,48101,BENEFICENCIA,700000
1443,2014,48101,BENEFICENCIA,300000
1444,2014,48101,BENEFICENCIA,687000
1445,2014,48101,BENEFICENCIA,700000
1446,2014,48101,BENEFICENCIA,500000
1447,2014,48101,BENEFICENCIA,149604
1448,2014,48101,BENEFICENCIA,271000
1449,2014,48101,BENEFICENCIA,300000
1450,2014,48101,BENEFICENCIA,300000
1451,2014,48101,BENEFICENCIA,500000
1452,2014,48101,BENEFICENCIA,300000
1453,2014,48101,BENEFICENCIA,500000
1454,2014,48101,BENEFICENCIA,149960
1455,2014,48101,BENEFICENCIA,299500
1456,2014,48101,BENEFICENCIA,249685
1457,2014,48101,BENEFICENCIA,681200
1458,2014,48101,BENEFICENCIA,655500
1459,2014,48101,BENEFICENCIA,499550
1460,2014,48101,BENEFICENCIA,689054
1461,2014,48101,BENEFICENCIA,220800
1462,2014,48101,BENEFICENCIA,300000
1463,2014,48101,BENEFICENCIA,150000
1464,2014,48101,BENEFICENCIA,221960
1465,2014,48101,BENEFICENCIA,389360
1466,2014,48101,BENEFICENCIA,149710
1467,2014,48101,BENEFICENCIA,150000
1468,2014,48101,BENEFICENCIA,150000
1469,2014,48101,BENEFICENCIA,300000
1470,2014,48101,BENEFICENCIA,490178
1471,2014,48101,BENEFICENCIA,161225
1472,2014,48101,BENEFICENCIA,300000
1473,2014,48101,BENEFICENCIA,700000
1474,2014,48501,NO TIENE ACTIVIDAD A FINANCIAR,450000
1475,2014,48501,NO TIENE ACTIVIDAD A FINANCIAR,447800
1476,2014,48501,NO TIENE ACTIVIDAD A FINANCIAR,450000
1477,2014,48101,EDUCATIVAS,3600000
1478,2014,48101,AMBIENTALES,2000000
1479,2014,48101,"CULTURALES,EDUCATIVAS",5000000
1480,2014,48101,DESARROLLO COMUNITARIO,5999127
1481,2014,48101,EDUCATIVAS,10000000
1482,2014,48101,EDUCATIVAS,6500000
1483,2014,48101,AMBIENTALES,3000000
1484,2014,48101,EDUCATIVAS,23200000
1485,2014,48201,INFRAESTRUCTURA,3956761
1486,2014,48201,INFRAESTRUCTURA,8000000
1487,2014,48201,DESARROLLO COMUNITARIO,30000000
1488,2014,48201,INFRAESTRUCTURA,7059213
1489,2014,48201,INFRAESTRUCTURA,10000000
1490,2014,48201,INFRAESTRUCTURA,50000000
1491,2014,48201,INFRAESTRUCTURA,8000000
1492,2014,48201,INFRAESTRUCTURA,2000000
1493,2014,48201,INFRAESTRUCTURA,2733283
1494,2014,48201,INFRAESTRUCTURA,2000000
1495,2014,48201,INFRAESTRUCTURA,15500000
1496,2014,48201,INFRAESTRUCTURA,3951616
1497,2014,48201,INFRAESTRUCTURA,3000000
1498,2014,48201,INFRAESTRUCTURA,15000000
1499,2014,48201,INFRAESTRUCTURA,2000000
1500,2014,48201,INFRAESTRUCTURA,2500000
1501,2014,48201,INFRAESTRUCTURA,10000000
1502,2014,48201,INFRAESTRUCTURA,2500000
1503,2014,48201,INFRAESTRUCTURA,2500000
1504,2014,48301,CULTURALES,10000000
1505,2014,48101,CULTURALES,4086121
1506,2014,48101,CULTURALES,9509760
1507,2014,48101,CULTURALES,2400000
1508,2014,48101,CULTURALES,2200000
1509,2014,48101,CULTURALES,2000000
1510,2014,48101,CULTURALES,2784000
1511,2014,48101,CULTURALES,9280000
1512,2014,48101,CULTURALES,600000
1513,2014,48101,CULTURALES,7000000
1514,2014,48101,CULTURALES,1000000
1515,2014,48101,CULTURALES,5000000
1516,2014,48101,CULTURALES,1000000
1517,2014,48101,CULTURALES,800000
1518,2014,48101,CULTURALES,2500000
1519,2014,48101,CULTURALES,8934791
1520,2014,48101,CULTURALES,1000000
1521,2014,48101,CULTURALES,10000000
1522,2014,48101,CULTURALES,1000000
1523,2014,48101,CULTURALES,2000000
1524,2014,48101,CULTURALES,500000
1525,2014,48101,CULTURALES,8000000
1526,2014,48101,CULTURALES,3099000
1527,2014,48101,CULTURALES,5000000
1528,2014,48101,CULTURALES,11000000
1529,2014,48101,CULTURALES,1500000
1530,2014,48101,CULTURALES,8889000
1531,2014,48101,CULTURALES,3000000
1532,2014,48101,CULTURALES,1000000
1533,2014,48101,CULTURALES,3000000
1534,2014,48101,CULTURALES,2000000
1535,2014,48101,CULTURALES,8000000
1536,2014,48101,CULTURALES,4000000
1537,2014,48101,CULTURALES,1500000
1538,2014,48101,CULTURALES,1500000
1539,2014,48101,CULTURALES,2000000
1540,2014,48101,CULTURALES,95000000
1541,2014,48101,CULTURALES,2418000
1542,2014,48101,CULTURALES,5000000
1543,2014,48101,CULTURALES,6650000
1544,2014,48101,CULTURALES,8000000
1545,2014,48101,CULTURALES,6000000
1546,2014,48101,CULTURALES,4889000
1547,2014,48101,CULTURALES,2000000
1548,2014,48101,CULTURALES,6000000
1549,2014,48101,CULTURALES,1225000
1550,2014,48101,CULTURALES,1300000
1551,2014,48101,CULTURALES,9000000
1552,2014,48101,CULTURALES,10000000
1553,2014,48101,CULTURALES,3100000
1554,2014,48101,CULTURALES,10947758
1555,2014,48101,CULTURALES,950000
1556,2014,48101,CULTURALES,700000
1557,2014,48101,CULTURALES,3100000
1558,2014,48101,CULTURALES,10100000
1559,2014,48101,CULTURALES,1250000
1560,2014,48101,CULTURALES,2000000
1561,2014,48101,CULTURALES,12500000
1562,2014,48101,CULTURALES,3500000
1563,2014,48101,CULTURALES,1000000
1564,2014,48101,CULTURALES,3000000
1565,2014,48101,CULTURALES,4500000
1566,2014,48101,CULTURALES,5600000
1567,2014,48101,CULTURALES,3500000
1568,2014,48101,CULTURALES,30000000
1569,2014,48101,CULTURALES,4000000
1570,2014,48101,CULTURALES,3000000
1571,2014,48101,CULTURALES,5889000
1572,2014,48101,CULTURALES,8000000
1573,2014,48101,CULTURALES,3000000
1574,2014,48101,CULTURALES,3100000
1575,2014,48101,CULTURALES,500000
1576,2014,48101,CULTURALES,3500000
1577,2014,48101,CULTURALES,1000000
1578,2014,48101,CULTURALES,300000
1579,2014,48101,CULTURALES,2000000
1580,2014,48101,CULTURALES,3000000
1581,2014,48101,CULTURALES,1000000
1582,2014,48101,CULTURALES,8450000
1583,2014,48101,CULTURALES,1500000
1584,2014,48101,CULTURALES,2900000
1585,2014,48101,CULTURALES,7000000
1586,2014,48101,CULTURALES,1672022
1587,2014,48101,CULTURALES,4182000
1588,2014,48101,CULTURALES,10000000
1589,2014,48101,CULTURALES,2000000
1590,2014,48101,CULTURALES,6000000
1591,2014,48101,CULTURALES,5500000
1592,2014,48101,CULTURALES,7000000
1593,2014,48101,CULTURALES,1889000
1594,2014,48101,CULTURALES,3000000
1595,2014,48101,CULTURALES,3100000
1596,2014,48101,CULTURALES,2000000
1597,2014,48101,CULTURALES,3500000
1598,2014,48101,CULTURALES,2000000
1599,2014,48101,CULTURALES,9000000
1600,2014,48101,CULTURALES,2000000
1601,2014,48101,CULTURALES,10000000
1602,2014,48101,CULTURALES,1000000
1603,2014,48101,CULTURALES,10000000
1604,2014,48101,CULTURALES,2500000
1605,2014,48101,CULTURALES,6939000
1606,2014,48101,CULTURALES,1000000
1607,2014,48101,CULTURALES,1000000
1608,2014,48101,CULTURALES,4500000
1609,2014,48101,CULTURALES,1000000
1610,2014,48101,CULTURALES,1500000
1611,2014,48101,CULTURALES,1500000
1612,2014,48101,CULTURALES,770852
1613,2014,48101,CULTURALES,1789000
1614,2014,48101,CULTURALES,1500000
1615,2014,48101,CULTURALES,2437600
1616,2014,48101,CULTURALES,4000000
1617,2014,48101,CULTURALES,750000
1618,2014,48101,CULTURALES,850000
1619,2014,48101,CULTURALES,10000000
1620,2014,48101,CULTURALES,5000000
1621,2014,48101,CULTURALES,3651840
1622,2014,48101,CULTURALES,1000000
1623,2014,48101,CULTURALES,6389000
1624,2014,48101,CULTURALES,7000000
1625,2014,48101,CULTURALES,10000000
1626,2014,48101,CULTURALES,600000
1627,2014,48101,CULTURALES,4500000
1628,2014,48101,CULTURALES,2500000
1629,2014,48101,CULTURALES,2850000
1630,2014,48101,CULTURALES,3000000
1631,2014,48101,CULTURALES,3000000
1632,2014,48101,CULTURALES,3000000
1633,2014,48101,CULTURALES,5000000
1634,2014,48101,CULTURALES,3100000
1635,2014,48101,CULTURALES,500000
1636,2014,48101,CULTURALES,2000000
1637,2014,48101,CULTURALES,1000000
1638,2014,48101,CULTURALES,4000000
1639,2014,48101,CULTURALES,9300000
1640,2014,48101,CULTURALES,9300000
1641,2014,48101,CULTURALES,41000000
1642,2014,48101,CULTURALES,2000000
1643,2014,48101,CULTURALES,4000000
1644,2014,48101,CULTURALES,1200000
1645,2014,48101,CULTURALES,1000000
1646,2014,48101,CULTURALES,6889000
1647,2014,48101,CULTURALES,2489000
1648,2014,48101,CULTURALES,10000000
1649,2014,48101,CULTURALES,1000000
1650,2014,48101,CULTURALES,750000
1651,2014,48101,CULTURALES,800000
1652,2014,48101,CULTURALES,3000000
1653,2014,48101,CULTURALES,1000000
1654,2014,48101,CULTURALES,6000000
1655,2014,48101,CULTURALES,3210000
1656,2014,48101,CULTURALES,1000000
1657,2014,48101,CULTURALES,3439000
1658,2014,48101,CULTURALES,5000000
1659,2014,48101,CULTURALES,9000000
1660,2014,48101,CULTURALES,5000000
1661,2014,48101,CULTURALES,5000000
1662,2014,48101,CULTURALES,1875729
1663,2014,48101,CULTURALES,2000000
1664,2014,48101,CULTURALES,10100000
1665,2014,48101,CULTURALES,2000000
1666,2014,48101,CULTURALES,1500000
1667,2014,48101,CULTURALES,3100000
1668,2014,48101,CULTURALES,1000000
1669,2014,48101,CULTURALES,4500000
1670,2014,48101,CULTURALES,3939000
1671,2014,48101,CULTURALES,2500000
1672,2014,48101,CULTURALES,750000
1673,2014,48101,CULTURALES,6000000
1674,2014,48101,CULTURALES,500000
1675,2014,48101,CULTURALES,8000000
1676,2014,48101,CULTURALES,1000000
1677,2014,48101,CULTURALES,7000000
1678,2014,48101,CULTURALES,7682000
1679,2014,48101,CULTURALES,2000000
1680,2014,48101,CULTURALES,5000000
1681,2014,48101,CULTURALES,2250000
1682,2014,48101,CULTURALES,2500000
1683,2014,48101,CULTURALES,2000000
1684,2014,48101,CULTURALES,3000000
1685,2014,48101,CULTURALES,2850000
1686,2014,48101,CULTURALES,15000000
1687,2014,48101,CULTURALES,5000000
1688,2014,48101,CULTURALES,3100000
1689,2014,48101,CULTURALES,2000000
1690,2014,48101,CULTURALES,2988000
1691,2014,48101,CULTURALES,2250000
1692,2014,48101,CULTURALES,2700000
1693,2014,48101,CULTURALES,500000
1694,2014,48101,CULTURALES,1000000
1695,2014,48101,CULTURALES,3000000
1696,2014,48101,CULTURALES,9300000
1697,2014,48101,CULTURALES,8200000
1698,2014,48101,CULTURALES,4937500
1699,2014,48101,CULTURALES,2500000
1700,2014,48101,CULTURALES,3342142
1701,2014,48101,CULTURALES,3000000
1702,2014,48101,CULTURALES,1000000
1703,2014,48101,CULTURALES,290000
1704,2014,48101,CULTURALES,12000000
1705,2014,48101,CULTURALES,7035000
1706,2014,48101,CULTURALES,2000000
1707,2014,48101,CULTURALES,8700000
1708,2014,48101,CULTURALES,7000000
1709,2014,48101,CULTURALES,1000000
1710,2014,48101,CULTURALES,1100000
1711,2014,48101,CULTURALES,4200000
1712,2014,48101,CULTURALES,3100000
1713,2014,48101,CULTURALES,1000000
1714,2014,48101,CULTURALES,1000000
1715,2014,48101,CULTURALES,2000000
1716,2014,48101,CULTURALES,6733334
1717,2014,48101,CULTURALES,3000000
1718,2014,48101,CULTURALES,3100000
1719,2014,48101,CULTURALES,2250000
1720,2014,48101,CULTURALES,8200000
1721,2014,48101,CULTURALES,1500000
1722,2014,48101,CULTURALES,6650000
1723,2014,48101,CULTURALES,8761000
1724,2014,48101,CULTURALES,3900000
1725,2014,48101,CULTURALES,1000000
1726,2014,48101,CULTURALES,600000
1727,2014,48101,CULTURALES,2000000
1728,2014,48101,CULTURALES,7000000
1729,2014,48101,CULTURALES,6000000
1730,2014,48101,CULTURALES,9870500
1731,2014,48101,CULTURALES,5000000
1732,2014,48101,CULTURALES,1000000
1733,2014,48101,CULTURALES,4000000
1734,2014,48101,CULTURALES,3100000
1735,2014,48101,CULTURALES,9300000
1736,2014,48101,CULTURALES,5025000
1737,2014,48101,CULTURALES,9300000
1738,2014,48101,CULTURALES,4000000
1739,2014,48101,CULTURALES,1639000
1740,2014,48101,CULTURALES,12199397
1741,2014,48101,CULTURALES,5000000
1742,2014,48101,CULTURALES,8400000
1743,2014,48101,CULTURALES,782300
1744,2014,48101,CULTURALES,11000000
1745,2014,48101,CULTURALES,3100000
1746,2014,48101,CULTURALES,3290000
1747,2014,48101,CULTURALES,7000000
1748,2014,48101,CULTURALES,5000000
1749,2014,48101,CULTURALES,2000000
1750,2014,48101,CULTURALES,1500000
1751,2014,48101,CULTURALES,750000
1752,2014,48101,CULTURALES,5000000
1753,2014,48101,CULTURALES,2320000
1754,2014,48101,CULTURALES,2440933
1755,2014,48101,CULTURALES,1000000
1756,2014,48101,CULTURALES,3000000
1757,2014,48101,CULTURALES,1000000
1758,2014,48101,CULTURALES,7378000
1759,2014,48101,CULTURALES,2500000
1760,2014,48101,CULTURALES,8000000
1761,2014,48101,CULTURALES,500000
1762,2014,48101,CULTURALES,10000000
1763,2014,48101,CULTURALES,2000000
1764,2014,48101,CULTURALES,4000000
1765,2014,48101,CULTURALES,5000000
1766,2014,48101,CULTURALES,2000000
1767,2014,48201,CULTURALES,3500000
1768,2014,48201,CULTURALES,2000000
1769,2014,48201,CULTURALES,5000000
1770,2014,48301,CULTURALES,5000000
1771,2014,48101,EDUCATIVAS,9963771
1772,2014,48301,CULTURALES,6000000
1773,2014,48101,AMBIENTALES,5600000
1774,2015,48101,SALUD,88200
1775,2015,48101,SALUD,172500
1776,2015,48101,SALUD,125000
1777,2015,48101,SALUD,84000
1778,2015,48101,SALUD,100000
1779,2015,48101,SALUD,200000
1780,2015,48101,SALUD,135000
1781,2015,48101,SALUD,157000
1782,2015,48101,SALUD,156000
1783,2015,48101,SALUD,118700
1784,2015,48101,SALUD,126760
1785,2015,48101,SALUD,166800
1786,2015,48101,SALUD,104100
1787,2015,48101,SALUD,127000
1788,2015,48101,SALUD,175500
1789,2015,48101,SALUD,129000
1790,2015,48101,SALUD,138500
1791,2015,48101,SALUD,182000
1792,2015,48101,SALUD,104500
1793,2015,48101,SALUD,90000
1794,2015,48101,SALUD,245402
1795,2015,48101,SALUD,93135
1796,2015,48101,SALUD,160000
1797,2015,48101,SALUD,70108
1798,2015,48101,SALUD,145000
1799,2015,48101,SALUD,64000
1800,2015,48101,SALUD,52000
1801,2015,48101,SALUD,109500
1802,2015,48101,SALUD,160000
1803,2015,48101,SALUD,200000
1804,2015,48101,SALUD,100000
1805,2015,48101,SALUD,131999
1806,2015,48101,SALUD,150000
1807,2015,48101,SALUD,122000
1808,2015,48101,SALUD,100750
1809,2015,48101,SALUD,71300
1810,2015,48101,SALUD,75000
1811,2015,48101,SALUD,175100
1812,2015,48101,SALUD,134500
1813,2015,48101,SALUD,136600
1814,2015,48101,SALUD,150000
1815,2015,48101,SALUD,60470
1816,2015,48101,SALUD,150000
1817,2015,48101,SALUD,85000
1818,2015,48101,SALUD,78000
1819,2015,48101,SALUD,165400
1820,2015,48101,SALUD,128500
1821,2015,48101,SALUD,100000
1822,2015,48101,SALUD,100000
1823,2015,48101,SALUD,100000
1824,2015,48101,SALUD,140000
1825,2015,48101,SALUD,170000
1826,2015,48101,SALUD,203000
1827,2015,48101,SALUD,150000
1828,2015,48101,SALUD,41500
1829,2015,48101,SALUD,135000
1830,2015,48101,SALUD,170000
1831,2015,48101,SALUD,120000
1832,2015,48101,SALUD,100000
1833,2015,48301,ADMINISTRATIVAS,1990076
1834,2015,48101,EDUCATIVAS,6000000
1835,2015,48101,"CULTURALES,EDUCATIVAS,SOCIALES",3600000
1836,2015,48101,SOCIALES,1700000
1837,2015,48101,DESARROLLO COMUNITARIO,3000000
1838,2015,48101,"CULTURALES,EDUCATIVAS",2000000
1839,2015,48101,"DESARROLLO COMUNITARIO,SALUD",620000
1840,2015,48101,"CULTURALES,EDUCATIVAS",40000000
1841,2015,48101,AMBIENTALES,2000000
1842,2015,48101,BENEFICENCIA,335000
1843,2015,48201,DESARROLLO COMUNITARIO,2500000
1844,2015,48201,CULTURALES,3000000
1845,2015,48201,INFRAESTRUCTURA,450000
1846,2015,48201,CULTURALES,2500000
1847,2015,48201,"APLICACIÓN DE NUEVAS TECNOLOGÍAS,CULTURALES",4000000
1848,2015,48201,SOCIALES,2500000
1849,2015,48201,"DESARROLLO COMUNITARIO,INFRAESTRUCTURA",5000000
1850,2015,48201,SOCIALES,1160000
1851,2015,48201,DESARROLLO COMUNITARIO,3000000
1852,2015,48201,SOCIALES,436000
1853,2015,48201,SOCIALES,2500000
1854,2015,48201,SOCIALES,1160000
1855,2015,48201,SOCIALES,1160000
1856,2015,48201,"DESARROLLO COMUNITARIO,EDUCATIVAS",1500000
1857,2015,48201,"CULTURALES,DESARROLLO COMUNITARIO",4510000
1858,2015,48201,DESARROLLO COMUNITARIO,670000
1859,2015,48201,DESARROLLO COMUNITARIO,2100000
1860,2015,48201,DESARROLLO COMUNITARIO,1200000
1861,2015,48201,DESARROLLO COMUNITARIO,15500000
1862,2015,48201,DESARROLLO COMUNITARIO,857971
1863,2015,48201,DESARROLLO COMUNITARIO,755269
1864,2015,48201,DESARROLLO COMUNITARIO,2000000
1865,2015,48201,DESARROLLO COMUNITARIO,1000000
1866,2015,48201,DESARROLLO COMUNITARIO,2000000
1867,2015,48201,DESARROLLO COMUNITARIO,8000000
1868,2015,48201,DESARROLLO COMUNITARIO,670000
1869,2015,48201,DESARROLLO COMUNITARIO,2900000
1870,2015,48201,DESARROLLO COMUNITARIO,2800000
1871,2015,48201,DESARROLLO COMUNITARIO,2300000
1872,2015,48201,DESARROLLO COMUNITARIO,2000000
1873,2015,48201,DESARROLLO COMUNITARIO,3500000
1874,2015,48201,EDUCATIVAS,500000
1875,2015,48201,DESARROLLO COMUNITARIO,850000
1876,2015,48201,DESARROLLO COMUNITARIO,2500000
1877,2015,48201,INFRAESTRUCTURA,1527040
1878,2015,48201,INFRAESTRUCTURA,980000
1879,2015,48201,"CULTURALES,DESARROLLO COMUNITARIO",1000000
1880,2015,48201,NO TIENE ACTIVIDAD A FINANCIAR,1000000
1881,2015,48201,DESARROLLO COMUNITARIO,2300343
1882,2015,48201,"DESARROLLO COMUNITARIO,SOCIALES",5100000
1883,2015,48201,"DESARROLLO COMUNITARIO,EDUCATIVAS,INFRAESTRUCTURA,SOCIALES",500000
1884,2015,48201,"INFRAESTRUCTURA,SOCIALES",1300000
1885,2015,48201,"INFRAESTRUCTURA,SOCIALES",2500000
1886,2015,48201,EDUCATIVAS,1010000
1887,2015,48201,SALUD,300000
1888,2015,48201,"DESARROLLO COMUNITARIO,INFRAESTRUCTURA,SOCIALES",3000000
1889,2015,48201,"INFRAESTRUCTURA,SALUD,SOCIALES",3640000
1890,2015,48201,"EDUCATIVAS,SOCIALES",700000
1891,2015,48201,"EDUCATIVAS,INFRAESTRUCTURA,SOCIALES",600000
1892,2015,48201,"EDUCATIVAS,INFRAESTRUCTURA,SOCIALES",600000
1893,2015,48201,"EDUCATIVAS,INFRAESTRUCTURA,SOCIALES",250000
1894,2015,48201,"EDUCATIVAS,INFRAESTRUCTURA,SOCIALES",255000
1895,2015,48201,"EDUCATIVAS,INFRAESTRUCTURA,SOCIALES",250000
1896,2015,48201,"EDUCATIVAS,INFRAESTRUCTURA,SOCIALES",250000
1897,2015,48201,"EDUCATIVAS,INFRAESTRUCTURA,SOCIALES",600000
1898,2015,48201,"EDUCATIVAS,INFRAESTRUCTURA,SOCIALES",250000
1899,2015,48101,EDUCATIVAS,300000
1900,2015,48101,BENEFICENCIA,150000
1901,2015,48101,EDUCATIVAS,200000
1902,2015,48101,"INVESTIGACIÓN CIENTÍFICA,SALUD",1000000
1903,2015,48101,"INVESTIGACIÓN CIENTÍFICA,SALUD",250000
1904,2015,48101,"INVESTIGACIÓN CIENTÍFICA,SALUD",550000
1905,2015,48101,EDUCATIVAS,950000
1906,2015,48101,"INVESTIGACIÓN CIENTÍFICA,SALUD",250000
1907,2015,48101,NO TIENE ACTIVIDAD A FINANCIAR,6000000
1908,2015,48101,NO TIENE ACTIVIDAD A FINANCIAR,1000000
1909,2015,48101,NO TIENE ACTIVIDAD A FINANCIAR,7500000
1910,2015,48101,CULTURALES,1500000
1911,2015,48101,CULTURALES,100000
1912,2015,48101,CULTURALES,100000
1913,2015,48101,CULTURALES,100000
1914,2015,48101,CULTURALES,210000
1915,2015,48101,CULTURALES,100000
1916,2015,48101,CULTURALES,600000
1917,2015,48101,CULTURALES,50000
1918,2015,48101,CULTURALES,400000
1919,2015,48101,CULTURALES,640000
1920,2015,48101,CULTURALES,1332000
1921,2015,48101,CULTURALES,100000
1922,2015,48101,CULTURALES,100000
1923,2015,48101,CULTURALES,94000
1924,2015,48101,CULTURALES,200000
1925,2015,48101,CULTURALES,510000
1926,2015,48101,CULTURALES,107000
1927,2015,48101,CULTURALES,240000
1928,2015,48101,CULTURALES,350000
1929,2015,48101,CULTURALES,400000
1930,2015,48101,CULTURALES,345000
1931,2015,48101,CULTURALES,100000
1932,2015,48101,CULTURALES,100000
1933,2015,48101,CULTURALES,171000
1934,2015,48101,CULTURALES,300000
1935,2015,48101,CULTURALES,100000
1936,2015,48101,CULTURALES,200000
1937,2015,48101,CULTURALES,100000
1938,2015,48101,CULTURALES,411000
1939,2015,48101,CULTURALES,290000
1940,2015,48201,CULTURALES,100000
1941,2015,48101,INVESTIGACIÓN CIENTÍFICA,11000000
1942,2015,48101,"EDUCATIVAS,INVESTIGACIÓN CIENTÍFICA,SALUD",300000
1943,2015,48101,INVESTIGACIÓN CIENTÍFICA,300000
1944,2015,48101,"INVESTIGACIÓN CIENTÍFICA,SALUD",200000
1945,2015,48101,EDUCATIVAS,1500000
1946,2015,48101,SOCIALES,3500000
1947,2015,48101,CULTURALES,1030000
1948,2015,48101,CULTURALES,1373148
1949,2015,48101,BENEFICENCIA,491600
1950,2015,48101,BENEFICENCIA,650000
1951,2015,48101,BENEFICENCIA,250000
1952,2015,48101,BENEFICENCIA,353800
1953,2015,48101,BENEFICENCIA,649977
1954,2015,48101,BENEFICENCIA,395992
1955,2015,48101,BENEFICENCIA,250000
1956,2015,48101,BENEFICENCIA,300000
1957,2015,48101,BENEFICENCIA,650000
1958,2015,48101,BENEFICENCIA,359500
1959,2015,48101,BENEFICENCIA,216500
1960,2015,48101,BENEFICENCIA,499940
1961,2015,48101,BENEFICENCIA,348000
1962,2015,48101,BENEFICENCIA,650000
1963,2015,48101,BENEFICENCIA,262000
1964,2015,48101,BENEFICENCIA,682000
1965,2015,48101,BENEFICENCIA,250000
1966,2015,48101,BENEFICENCIA,780600
1967,2015,48101,BENEFICENCIA,250000
1968,2015,48101,BENEFICENCIA,499535
1969,2015,48101,BENEFICENCIA,500000
1970,2015,48101,BENEFICENCIA,158850
1971,2015,48101,BENEFICENCIA,498768
1972,2015,48101,BENEFICENCIA,243000
1973,2015,48101,BENEFICENCIA,215374
1974,2015,48101,BENEFICENCIA,500000
1975,2015,48101,BENEFICENCIA,800000
1976,2015,48101,BENEFICENCIA,248350
1977,2015,48101,BENEFICENCIA,500000
1978,2015,48101,BENEFICENCIA,800000
1979,2015,48101,BENEFICENCIA,494500
1980,2015,48101,BENEFICENCIA,240000
1981,2015,48101,BENEFICENCIA,650000
1982,2015,48101,BENEFICENCIA,608547
1983,2015,48101,BENEFICENCIA,650000
1984,2015,48101,BENEFICENCIA,250000
1985,2015,48101,BENEFICENCIA,377120
1986,2015,48101,BENEFICENCIA,800000
1987,2015,48101,BENEFICENCIA,250000
1988,2015,48101,BENEFICENCIA,240240
